class_name,image_type,parent_id,filename,assigned_split,status_reason,relative_output_path
InfectedFish,Augmented,salmon_dis_32,salmon_dis_32__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_32__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_32,salmon_dis_32__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_32__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_32,salmon_dis_32__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_32__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_33,salmon_dis_33__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_33__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_33,salmon_dis_33__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_33__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_33,salmon_dis_33__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_33__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_33,salmon_dis_33__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_33__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_33,salmon_dis_33__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_33__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_33,salmon_dis_33__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_33__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_33,salmon_dis_33__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_33__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_33,salmon_dis_33__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_33__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_33,salmon_dis_33__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_33__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_33,salmon_dis_33__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_33__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_33,salmon_dis_33__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_33__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_34,salmon_dis_34__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_34__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_34,salmon_dis_34__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_34__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_34,salmon_dis_34__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_34__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_34,salmon_dis_34__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_34__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_34,salmon_dis_34__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_34__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_34,salmon_dis_34__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_34__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_34,salmon_dis_34__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_34__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_34,salmon_dis_34__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_34__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_34,salmon_dis_34__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_34__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_34,salmon_dis_34__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_34__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_34,salmon_dis_34__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_34__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_35,salmon_dis_35__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_35__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_35,salmon_dis_35__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_35__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_35,salmon_dis_35__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_35__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_35,salmon_dis_35__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_35__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_35,salmon_dis_35__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_35__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_35,salmon_dis_35__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_35__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_35,salmon_dis_35__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_35__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_35,salmon_dis_35__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_35__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_35,salmon_dis_35__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_35__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_35,salmon_dis_35__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_35__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_35,salmon_dis_35__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_35__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_36,salmon_dis_36__brightness_reduction__factor_0p6.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_36,salmon_dis_36__contrast_reduction__factor_0p7.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_36,salmon_dis_36__gaussian_blur__sigma_2p2.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_36,salmon_dis_36__gaussian_noise__var_0p02.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_36,salmon_dis_36__mirror__axis_x.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_36,salmon_dis_36__mirror__axis_y.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_36,salmon_dis_36__motion_blur__kernel_11__angle_45deg.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_36,salmon_dis_36__motion_blur__kernel_7__angle_0deg.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_36,salmon_dis_36__motion_blur__kernel_9__angle_90deg.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_36,salmon_dis_36__rotation__angle_-10deg.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_36,salmon_dis_36__rotation__angle_10deg.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_37,salmon_dis_37__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_37__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_37,salmon_dis_37__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_37__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_37,salmon_dis_37__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_37__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_37,salmon_dis_37__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_37__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_37,salmon_dis_37__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_37__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_37,salmon_dis_37__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_37__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_37,salmon_dis_37__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_37__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_37,salmon_dis_37__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_37__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_37,salmon_dis_37__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_37__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_37,salmon_dis_37__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_37__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_37,salmon_dis_37__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_37__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_38,salmon_dis_38__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_38__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_38,salmon_dis_38__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_38__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_38,salmon_dis_38__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_38__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_38,salmon_dis_38__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_38__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_38,salmon_dis_38__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_38__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_38,salmon_dis_38__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_38__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_38,salmon_dis_38__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_38__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_38,salmon_dis_38__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_38__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_38,salmon_dis_38__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_38__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_38,salmon_dis_38__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_38__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_38,salmon_dis_38__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_38__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_39,salmon_dis_39__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_39__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_39,salmon_dis_39__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_39__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_39,salmon_dis_39__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_39__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_39,salmon_dis_39__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_39__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_39,salmon_dis_39__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_39__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_39,salmon_dis_39__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_39__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_39,salmon_dis_39__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_39__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_39,salmon_dis_39__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_39__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_39,salmon_dis_39__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_39__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_39,salmon_dis_39__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_39__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_39,salmon_dis_39__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_39__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_40,salmon_dis_40__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_40__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_40,salmon_dis_40__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_40__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_40,salmon_dis_40__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_40__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_40,salmon_dis_40__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_40__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_40,salmon_dis_40__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_40__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_40,salmon_dis_40__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_40__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_40,salmon_dis_40__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_40__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_40,salmon_dis_40__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_40__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_40,salmon_dis_40__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_40__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_40,salmon_dis_40__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_40__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_40,salmon_dis_40__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_40__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_41,salmon_dis_41__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_41__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_41,salmon_dis_41__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_41__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_41,salmon_dis_41__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_41__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_41,salmon_dis_41__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_41__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_41,salmon_dis_41__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_41__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_41,salmon_dis_41__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_41__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_41,salmon_dis_41__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_41__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_41,salmon_dis_41__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_41__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_41,salmon_dis_41__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_41__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_41,salmon_dis_41__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_41__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_41,salmon_dis_41__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_41__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_42,salmon_dis_42__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_42__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_42,salmon_dis_42__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_42__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_42,salmon_dis_42__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_42__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_42,salmon_dis_42__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_42__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_42,salmon_dis_42__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_42__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_42,salmon_dis_42__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_42__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_42,salmon_dis_42__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_42__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_42,salmon_dis_42__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_42__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_42,salmon_dis_42__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_42__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_42,salmon_dis_42__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_42__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_42,salmon_dis_42__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_42__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_43,salmon_dis_43__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_43__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_43,salmon_dis_43__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_43__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_43,salmon_dis_43__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_43__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_43,salmon_dis_43__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_43__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_43,salmon_dis_43__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_43__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_43,salmon_dis_43__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_43__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_43,salmon_dis_43__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_43__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_43,salmon_dis_43__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_43__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_43,salmon_dis_43__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_43__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_43,salmon_dis_43__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_43__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_43,salmon_dis_43__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_43__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_44,salmon_dis_44__brightness_reduction__factor_0p6.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_44,salmon_dis_44__contrast_reduction__factor_0p7.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_44,salmon_dis_44__gaussian_blur__sigma_2p2.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_44,salmon_dis_44__gaussian_noise__var_0p02.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_44,salmon_dis_44__mirror__axis_x.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_44,salmon_dis_44__mirror__axis_y.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_44,salmon_dis_44__motion_blur__kernel_11__angle_45deg.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_44,salmon_dis_44__motion_blur__kernel_7__angle_0deg.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_44,salmon_dis_44__motion_blur__kernel_9__angle_90deg.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_44,salmon_dis_44__rotation__angle_-10deg.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_44,salmon_dis_44__rotation__angle_10deg.jpg,ignored,Ignored (Parent in Test),None
InfectedFish,Augmented,salmon_dis_45,salmon_dis_45__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_45__brightness_reduction__factor_0p6.jpg
InfectedFish,Augmented,salmon_dis_45,salmon_dis_45__contrast_reduction__factor_0p7.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_45__contrast_reduction__factor_0p7.jpg
InfectedFish,Augmented,salmon_dis_45,salmon_dis_45__gaussian_blur__sigma_2p2.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_45__gaussian_blur__sigma_2p2.jpg
InfectedFish,Augmented,salmon_dis_45,salmon_dis_45__gaussian_noise__var_0p02.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_45__gaussian_noise__var_0p02.jpg
InfectedFish,Augmented,salmon_dis_45,salmon_dis_45__mirror__axis_x.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_45__mirror__axis_x.jpg
InfectedFish,Augmented,salmon_dis_45,salmon_dis_45__mirror__axis_y.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_45__mirror__axis_y.jpg
InfectedFish,Augmented,salmon_dis_45,salmon_dis_45__motion_blur__kernel_11__angle_45deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_45__motion_blur__kernel_11__angle_45deg.jpg
InfectedFish,Augmented,salmon_dis_45,salmon_dis_45__motion_blur__kernel_7__angle_0deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_45__motion_blur__kernel_7__angle_0deg.jpg
InfectedFish,Augmented,salmon_dis_45,salmon_dis_45__motion_blur__kernel_9__angle_90deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_45__motion_blur__kernel_9__angle_90deg.jpg
InfectedFish,Augmented,salmon_dis_45,salmon_dis_45__rotation__angle_-10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_45__rotation__angle_-10deg.jpg
InfectedFish,Augmented,salmon_dis_45,salmon_dis_45__rotation__angle_10deg.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_45__rotation__angle_10deg.jpg
InfectedFish,Augmented,salmon_dis_46,salmon_dis_46__brightness_reduction__factor_0p6.jpg,train,Included in Train (Parent in Train),train\InfectedFish\salmon_dis_46__brightness_reduction__factor_0p6.jpg
